V1,I1
0.0,2.2971e-11
0.01,1.2873599999999998e-08
0.02,2.6188999999999997e-08
0.03,3.9347499999999995e-08
0.04,5.319509999999999e-08
0.05,6.75741e-08
0.06,8.28778e-08
0.07,9.85256e-08
0.08,1.1518e-07
0.09,1.32768e-07
0.1,1.5157999999999998e-07
0.11,1.72108e-07
0.12,1.9338999999999999e-07
0.13,2.16393e-07
0.14,2.41039e-07
0.15,2.68414e-07
0.16,2.96223e-07
0.17,3.25393e-07
0.18,3.64335e-07
0.19,4.13575e-07
0.2,4.50374e-07
0.21,4.872259999999999e-07
0.22,5.44759e-07
0.23,5.90004e-07
0.24,6.17724e-07
0.25,6.46138e-07
0.26,7.18734e-07
0.27,7.6398e-07
0.28,8.447689999999999e-07
0.29,7.90092e-07
0.3,8.37419e-07
0.31,9.412059999999999e-07
0.32,1.015538e-06
0.33,1.019489e-06
0.34,1.1613900000000002e-06
0.35000000000000003,1.2480300000000001e-06
0.36,1.3592900000000002e-06
0.37,1.4751900000000002e-06
0.38,1.6482100000000002e-06
0.39,1.7945500000000003e-06
0.4,1.8996100000000003e-06
0.41000000000000003,2.0124100000000003e-06
0.42,2.1282500000000003e-06
0.43,2.16137e-06
0.44,2.2935800000000002e-06
0.45,2.4176600000000003e-06
0.46,2.5221400000000002e-06
0.47000000000000003,2.6145700000000004e-06
0.48,2.7765600000000004e-06
0.49,2.7809000000000003e-06
0.5,2.89992e-06
0.51,3.0729200000000004e-06
0.52,3.3460800000000003e-06
0.53,3.6452800000000004e-06
0.54,4.685180000000001e-06
0.55,4.27273e-06
0.56,4.48874e-06
0.5700000000000001,4.895040000000001e-06
0.58,5.2991700000000005e-06
0.59,4.64449e-06
0.6,5.12642e-06
0.61,5.4459700000000005e-06
0.62,5.27494e-06
0.63,5.188060000000001e-06
0.64,5.634570000000001e-06
0.65,5.777240000000001e-06
0.66,6.28871e-06
0.67,6.3803600000000005e-06
0.68,6.36292e-06
0.6900000000000001,6.681590000000001e-06
0.7000000000000001,6.0879700000000004e-06
0.71,6.707360000000001e-06
0.72,7.6672e-06
0.73,8.15723e-06
0.74,8.519930000000002e-06
0.75,8.48061e-06
0.76,7.833900000000001e-06
0.77,7.87973e-06
0.78,8.040660000000001e-06
0.79,7.24688e-06
0.8,7.332230000000001e-06
0.81,7.85069e-06
0.8200000000000001,8.403130000000001e-06
0.8300000000000001,8.31121e-06
0.84,8.35706e-06
0.85,9.504900000000001e-06
0.86,8.89997e-06
0.87,9.33523e-06
0.88,1.21723e-05
0.89,1.2190400000000001e-05
0.9,1.30324e-05
0.91,1.33838e-05
0.92,1.30221e-05
0.93,1.29563e-05
0.9400000000000001,1.50558e-05
