V1,I1
0.0,5.3429e-11
0.01,2.0501499999999997e-08
0.02,4.2099399999999994e-08
0.03,6.317219999999999e-08
0.04,8.531839999999999e-08
0.05,1.0863639999999999e-07
0.06,1.3334899999999999e-07
0.07,1.56348e-07
0.08,1.8159899999999998e-07
0.09,2.10833e-07
0.1,2.45221e-07
0.11,2.82076e-07
0.12,3.14116e-07
0.13,3.49464e-07
0.14,3.74069e-07
0.15,4.22169e-07
0.16,4.67879e-07
0.17,5.07889e-07
0.18,5.623209999999999e-07
0.19,6.04014e-07
0.2,6.54751e-07
0.21,7.18906e-07
0.22,7.66843e-07
0.23,8.225489999999999e-07
0.24,7.89736e-07
0.25,8.23204e-07
0.26,8.95282e-07
0.27,9.63326e-07
0.28,1.01964e-06
0.29,1.089012e-06
0.3,1.1053600000000002e-06
0.31,1.2057600000000001e-06
0.32,1.2929300000000001e-06
0.33,1.4167500000000002e-06
0.34,1.56257e-06
0.35000000000000003,1.6480300000000001e-06
0.36,1.8146700000000002e-06
0.37,1.8569400000000002e-06
0.38,1.8883000000000002e-06
0.39,2.0912900000000004e-06
0.4,2.2352800000000003e-06
0.41000000000000003,2.3477400000000002e-06
0.42,2.69545e-06
0.43,2.70657e-06
0.44,2.5718200000000002e-06
0.45,2.6545200000000003e-06
0.46,2.8172900000000003e-06
0.47000000000000003,3.1909400000000005e-06
0.48,3.2445800000000005e-06
0.49,3.47081e-06
0.5,3.83122e-06
0.51,3.944290000000001e-06
0.52,4.0144e-06
0.53,3.7989900000000005e-06
0.54,3.97873e-06
0.55,4.602190000000001e-06
0.56,4.52457e-06
0.5700000000000001,4.583580000000001e-06
0.58,5.103700000000001e-06
0.59,5.4255200000000005e-06
0.6,5.4581400000000006e-06
0.61,5.7111e-06
0.62,5.4923800000000004e-06
0.63,6.529610000000001e-06
0.64,6.957360000000001e-06
0.65,5.99286e-06
0.66,5.605620000000001e-06
0.67,8.069400000000001e-06
0.68,5.67261e-06
0.6900000000000001,6.235560000000001e-06
0.7000000000000001,6.7001000000000004e-06
0.71,7.375250000000001e-06
0.72,7.012640000000001e-06
0.73,7.0568800000000004e-06
0.74,7.523170000000001e-06
0.75,7.5521900000000004e-06
0.76,7.734590000000001e-06
0.77,8.360510000000001e-06
0.78,8.628700000000001e-06
0.79,9.39224e-06
0.8,1.0393640000000001e-05
0.81,1.009621e-05
0.8200000000000001,9.7072e-06
0.8300000000000001,1.01025e-05
0.84,9.78277e-06
0.85,1.10699e-05
