V1,I1
0.0,6.7793e-11
0.01,2.9732699999999996e-08
0.02,6.03961e-08
0.03,9.06887e-08
0.04,1.22408e-07
0.05,1.54326e-07
0.06,1.87527e-07
0.07,2.17883e-07
0.08,2.56089e-07
0.09,2.9839799999999997e-07
0.1,3.32444e-07
0.11,3.71337e-07
0.12,3.8073099999999997e-07
0.13,4.04498e-07
0.14,4.36453e-07
0.15,4.30573e-07
0.16,4.64221e-07
0.17,5.06286e-07
0.18,5.49207e-07
0.19,5.82383e-07
0.2,6.3507e-07
0.21,6.74742e-07
0.22,7.33286e-07
0.23,7.62508e-07
0.24,8.17748e-07
0.25,8.63551e-07
0.26,8.768089999999999e-07
0.27,1.1664000000000002e-06
0.28,1.1009800000000002e-06
0.29,1.05467e-06
0.3,1.14507e-06
0.31,1.2288600000000002e-06
0.32,1.31703e-06
0.33,1.3946700000000002e-06
0.34,1.4781400000000001e-06
0.35000000000000003,1.44786e-06
0.36,1.55845e-06
0.37,1.6796300000000002e-06
0.38,1.7721400000000002e-06
0.39,1.8136800000000002e-06
0.4,1.8987900000000003e-06
0.41000000000000003,1.9955e-06
0.42,2.1192000000000004e-06
0.43,2.4832800000000003e-06
0.44,2.85581e-06
0.45,2.9946400000000004e-06
0.46,3.1823900000000004e-06
0.47000000000000003,3.3832600000000005e-06
0.48,3.5850100000000003e-06
0.49,3.5808200000000002e-06
0.5,2.96292e-06
0.51,3.06854e-06
0.52,3.1441700000000003e-06
0.53,3.1358100000000004e-06
0.54,3.3416200000000005e-06
0.55,3.1415200000000005e-06
0.56,4.4274e-06
0.5700000000000001,3.9564800000000004e-06
0.58,4.0151200000000004e-06
0.59,4.131920000000001e-06
0.6,4.16987e-06
0.61,3.92208e-06
0.62,4.06021e-06
0.63,4.210260000000001e-06
0.64,4.24842e-06
0.65,4.31419e-06
0.66,4.53705e-06
0.67,4.6811800000000005e-06
0.68,4.624540000000001e-06
0.6900000000000001,4.46651e-06
0.7000000000000001,4.756690000000001e-06
0.71,4.98939e-06
0.72,5.0368100000000005e-06
0.73,5.407250000000001e-06
0.74,5.488970000000001e-06
0.75,5.553120000000001e-06
0.76,5.985e-06
0.77,6.272120000000001e-06
0.78,6.437960000000001e-06
0.79,7.53209e-06
0.8,7.75475e-06
0.81,7.74639e-06
